Unnamed: 0,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes,No Stress,Lexicality,Length,Size
28987,budweiser,7.94e-07,2.9,PROPN,"['B', 'AH1', 'D', 'W', 'AY0', 'Z', 'ER0']","['B', 'AH', 'D', 'W', 'AY', 'Z', 'ER']",real,7,long
28990,carelessly,7.94e-07,2.9,ADV,"['K', 'EH1', 'R', 'L', 'AH0', 'S', 'L', 'IY0']","['K', 'EH', 'R', 'L', 'AH', 'S', 'L', 'IY']",real,8,long
28992,catania,7.94e-07,2.9,PROPN,"['K', 'AH0', 'T', 'EY1', 'N', 'Y', 'AH0']","['K', 'AH', 'T', 'EY', 'N', 'Y', 'AH']",real,7,long
28993,caulfield,7.94e-07,2.9,PROPN,"['K', 'AO1', 'L', 'F', 'IY2', 'L', 'D']","['K', 'AO', 'L', 'F', 'IY', 'L', 'D']",real,7,long
28994,chaplains,7.94e-07,2.9,NOUN,"['CH', 'AE1', 'P', 'L', 'AH0', 'N', 'Z']","['CH', 'AE', 'P', 'L', 'AH', 'N', 'Z']",real,7,long
28998,christoph,7.94e-07,2.9,PROPN,"['K', 'R', 'IH1', 'S', 'T', 'AO0', 'F']","['K', 'R', 'IH', 'S', 'T', 'AO', 'F']",real,7,long
28999,coconuts,7.94e-07,2.9,NOUN,"['K', 'OW1', 'K', 'AH0', 'N', 'AH2', 'T', 'S']","['K', 'OW', 'K', 'AH', 'N', 'AH', 'T', 'S']",real,8,long
29004,concourse,7.94e-07,2.9,NOUN,"['K', 'AA1', 'N', 'K', 'AO2', 'R', 'S']","['K', 'AA', 'N', 'K', 'AO', 'R', 'S']",real,7,long
29006,converging,7.94e-07,2.9,VERB,"['K', 'AH0', 'N', 'V', 'ER1', 'JH', 'IH0', 'NG']","['K', 'AH', 'N', 'V', 'ER', 'JH', 'IH', 'NG']",real,8,long
29008,countryman,7.94e-07,2.9,PROPN,"['K', 'AH1', 'N', 'T', 'R', 'IY0', 'M', 'AH0', 'N']","['K', 'AH', 'N', 'T', 'R', 'IY', 'M', 'AH', 'N']",real,9,long
29009,cramping,7.94e-07,2.9,VERB,"['K', 'R', 'AE1', 'M', 'P', 'IH0', 'NG']","['K', 'R', 'AE', 'M', 'P', 'IH', 'NG']",real,7,long
29016,dandelion,7.94e-07,2.9,NOUN,"['D', 'AE1', 'N', 'D', 'AH0', 'L', 'AY2', 'AH0', 'N']","['D', 'AE', 'N', 'D', 'AH', 'L', 'AY', 'AH', 'N']",real,9,long
29021,deflated,7.94e-07,2.9,VERB,"['D', 'IH0', 'F', 'L', 'EY1', 'T', 'IH0', 'D']","['D', 'IH', 'F', 'L', 'EY', 'T', 'IH', 'D']",real,8,long
29025,denoting,7.94e-07,2.9,VERB,"['D', 'IH0', 'N', 'OW1', 'T', 'IH0', 'NG']","['D', 'IH', 'N', 'OW', 'T', 'IH', 'NG']",real,7,long
29026,destruct,7.94e-07,2.9,VERB,"['D', 'IH0', 'S', 'T', 'R', 'AH1', 'K', 'T']","['D', 'IH', 'S', 'T', 'R', 'AH', 'K', 'T']",real,8,long
29029,devonian,7.94e-07,2.9,PROPN,"['D', 'IH0', 'V', 'OW1', 'N', 'IY0', 'AH0', 'N']","['D', 'IH', 'V', 'OW', 'N', 'IY', 'AH', 'N']",real,8,long
29030,devouring,7.94e-07,2.9,VERB,"['D', 'IH0', 'V', 'AW1', 'ER0', 'IH0', 'NG']","['D', 'IH', 'V', 'AW', 'ER', 'IH', 'NG']",real,7,long
29032,disagreeing,7.94e-07,2.9,VERB,"['D', 'IH0', 'S', 'AH0', 'G', 'R', 'IY1', 'IH0', 'NG']","['D', 'IH', 'S', 'AH', 'G', 'R', 'IY', 'IH', 'NG']",real,9,long
29034,disengage,7.94e-07,2.9,VERB,"['D', 'IH0', 'S', 'IH0', 'N', 'G', 'EY1', 'JH']","['D', 'IH', 'S', 'IH', 'N', 'G', 'EY', 'JH']",real,8,long
29036,displacing,7.94e-07,2.9,VERB,"['D', 'IH0', 'S', 'P', 'L', 'EY1', 'S', 'IH0', 'NG']","['D', 'IH', 'S', 'P', 'L', 'EY', 'S', 'IH', 'NG']",real,9,long
29038,dmitri,7.94e-07,2.9,PROPN,"['D', 'AH0', 'M', 'IY1', 'T', 'R', 'IY0']","['D', 'AH', 'M', 'IY', 'T', 'R', 'IY']",real,7,long
29044,emporium,7.94e-07,2.9,NOUN,"['EH2', 'M', 'P', 'AO1', 'R', 'IY0', 'AH0', 'M']","['EH', 'M', 'P', 'AO', 'R', 'IY', 'AH', 'M']",real,8,long
29047,epicenter,7.94e-07,2.9,NOUN,"['EH1', 'P', 'AH0', 'S', 'EH2', 'N', 'T', 'ER0']","['EH', 'P', 'AH', 'S', 'EH', 'N', 'T', 'ER']",real,8,long
29048,epidural,7.94e-07,2.9,NOUN,"['EH2', 'P', 'AH0', 'D', 'ER1', 'AH0', 'L']","['EH', 'P', 'AH', 'D', 'ER', 'AH', 'L']",real,7,long
29050,equating,7.94e-07,2.9,VERB,"['IH0', 'K', 'W', 'EY1', 'T', 'IH0', 'NG']","['IH', 'K', 'W', 'EY', 'T', 'IH', 'NG']",real,7,long
29053,exertion,7.94e-07,2.9,NOUN,"['IH0', 'G', 'Z', 'ER1', 'SH', 'AH0', 'N']","['IH', 'G', 'Z', 'ER', 'SH', 'AH', 'N']",real,7,long
29054,expend,7.94e-07,2.9,VERB,"['IH0', 'K', 'S', 'P', 'EH1', 'N', 'D']","['IH', 'K', 'S', 'P', 'EH', 'N', 'D']",real,7,long
29057,ferocity,7.94e-07,2.9,NOUN,"['F', 'ER0', 'AA1', 'S', 'AH0', 'T', 'IY0']","['F', 'ER', 'AA', 'S', 'AH', 'T', 'IY']",real,7,long
29058,flagstaff,7.94e-07,2.9,NOUN,"['F', 'L', 'AE1', 'G', 'S', 'T', 'AE2', 'F']","['F', 'L', 'AE', 'G', 'S', 'T', 'AE', 'F']",real,8,long
29059,fluidity,7.94e-07,2.9,NOUN,"['F', 'L', 'UW0', 'IH1', 'D', 'AH0', 'T', 'IY0']","['F', 'L', 'UW', 'IH', 'D', 'AH', 'T', 'IY']",real,8,long
29061,fortify,7.94e-07,2.9,VERB,"['F', 'AO1', 'R', 'T', 'IH0', 'F', 'AY2']","['F', 'AO', 'R', 'T', 'IH', 'F', 'AY']",real,7,long
29065,gabriella,7.94e-07,2.9,PROPN,"['G', 'AA0', 'B', 'R', 'IY0', 'EH1', 'L', 'AH0']","['G', 'AA', 'B', 'R', 'IY', 'EH', 'L', 'AH']",real,8,long
29070,gilchrist,7.94e-07,2.9,PROPN,"['G', 'IH1', 'L', 'K', 'R', 'IH0', 'S', 'T']","['G', 'IH', 'L', 'K', 'R', 'IH', 'S', 'T']",real,8,long
29072,grapevine,7.94e-07,2.9,NOUN,"['G', 'R', 'EY1', 'P', 'V', 'AY2', 'N']","['G', 'R', 'EY', 'P', 'V', 'AY', 'N']",real,7,long
29076,groundhog,7.94e-07,2.9,NOUN,"['G', 'R', 'AW1', 'N', 'D', 'HH', 'AA2', 'G']","['G', 'R', 'AW', 'N', 'D', 'HH', 'AA', 'G']",real,8,long
29085,highlander,7.94e-07,2.9,PROPN,"['HH', 'AY1', 'L', 'AE2', 'N', 'D', 'ER0']","['HH', 'AY', 'L', 'AE', 'N', 'D', 'ER']",real,7,long
29087,hinterland,7.94e-07,2.9,NOUN,"['HH', 'IH1', 'N', 'T', 'ER0', 'L', 'AE2', 'N', 'D']","['HH', 'IH', 'N', 'T', 'ER', 'L', 'AE', 'N', 'D']",real,9,long
29091,humphries,7.94e-07,2.9,PROPN,"['HH', 'AH1', 'M', 'F', 'ER0', 'IY0', 'Z']","['HH', 'AH', 'M', 'F', 'ER', 'IY', 'Z']",real,7,long
29092,ignacio,7.94e-07,2.9,PROPN,"['IH0', 'G', 'N', 'AA1', 'S', 'IY0', 'OW0']","['IH', 'G', 'N', 'AA', 'S', 'IY', 'OW']",real,7,long
29095,inclusions,7.94e-07,2.9,NOUN,"['IH0', 'N', 'K', 'L', 'UW1', 'ZH', 'AH0', 'N', 'Z']","['IH', 'N', 'K', 'L', 'UW', 'ZH', 'AH', 'N', 'Z']",real,9,long
29101,infighting,7.94e-07,2.9,NOUN,"['IH1', 'N', 'F', 'AY2', 'T', 'IH0', 'NG']","['IH', 'N', 'F', 'AY', 'T', 'IH', 'NG']",real,7,long
29103,infraction,7.94e-07,2.9,NOUN,"['IH0', 'N', 'F', 'R', 'AE1', 'K', 'SH', 'AH0', 'N']","['IH', 'N', 'F', 'R', 'AE', 'K', 'SH', 'AH', 'N']",real,9,long
29104,inhabiting,7.94e-07,2.9,VERB,"['IH0', 'N', 'HH', 'AE1', 'B', 'AH0', 'T', 'IH0', 'NG']","['IH', 'N', 'HH', 'AE', 'B', 'AH', 'T', 'IH', 'NG']",real,9,long
29106,innuendo,7.94e-07,2.9,NOUN,"['IH0', 'N', 'Y', 'UW0', 'EH1', 'N', 'D', 'OW0']","['IH', 'N', 'Y', 'UW', 'EH', 'N', 'D', 'OW']",real,8,long
29110,interfaith,7.94e-07,2.9,PROPN,"['IH2', 'N', 'T', 'ER0', 'F', 'EY1', 'TH']","['IH', 'N', 'T', 'ER', 'F', 'EY', 'TH']",real,7,long
29111,interrogate,7.94e-07,2.9,VERB,"['IH0', 'N', 'T', 'EH1', 'R', 'AH0', 'G', 'EY2', 'T']","['IH', 'N', 'T', 'EH', 'R', 'AH', 'G', 'EY', 'T']",real,9,long
29113,javelin,7.94e-07,2.9,NOUN,"['JH', 'AE1', 'V', 'AH0', 'L', 'AH0', 'N']","['JH', 'AE', 'V', 'AH', 'L', 'AH', 'N']",real,7,long
29122,klingon,7.94e-07,2.9,VERB,"['K', 'L', 'IH1', 'NG', 'G', 'AH0', 'N']","['K', 'L', 'IH', 'NG', 'G', 'AH', 'N']",real,7,long
29125,landlady,7.94e-07,2.9,NOUN,"['L', 'AE1', 'N', 'D', 'L', 'EY2', 'D', 'IY0']","['L', 'AE', 'N', 'D', 'L', 'EY', 'D', 'IY']",real,8,long
29126,larceny,7.94e-07,2.9,NOUN,"['L', 'AA1', 'R', 'S', 'AH0', 'N', 'IY0']","['L', 'AA', 'R', 'S', 'AH', 'N', 'IY']",real,7,long
29127,lavatory,7.94e-07,2.9,NOUN,"['L', 'AE1', 'V', 'AH0', 'T', 'AO2', 'R', 'IY0']","['L', 'AE', 'V', 'AH', 'T', 'AO', 'R', 'IY']",real,8,long
29129,leavenworth,7.94e-07,2.9,PROPN,"['L', 'EH1', 'V', 'AH0', 'N', 'W', 'ER2', 'TH']","['L', 'EH', 'V', 'AH', 'N', 'W', 'ER', 'TH']",real,8,long
29130,ligands,7.94e-07,2.9,NOUN,"['L', 'IH1', 'G', 'AH0', 'N', 'D', 'Z']","['L', 'IH', 'G', 'AH', 'N', 'D', 'Z']",real,7,long
29145,meandering,7.94e-07,2.9,VERB,"['M', 'IY0', 'AE1', 'N', 'D', 'ER0', 'IH0', 'NG']","['M', 'IY', 'AE', 'N', 'D', 'ER', 'IH', 'NG']",real,8,long
29148,messianic,7.94e-07,2.9,ADJ,"['M', 'EH2', 'S', 'IY0', 'AE1', 'N', 'IH0', 'K']","['M', 'EH', 'S', 'IY', 'AE', 'N', 'IH', 'K']",real,8,long
29152,misgivings,7.94e-07,2.9,NOUN,"['M', 'IH0', 'S', 'G', 'IH1', 'V', 'IH0', 'NG', 'Z']","['M', 'IH', 'S', 'G', 'IH', 'V', 'IH', 'NG', 'Z']",real,9,long
29154,modalities,7.94e-07,2.9,NOUN,"['M', 'AH0', 'D', 'AE1', 'L', 'AH0', 'T', 'IY0', 'Z']","['M', 'AH', 'D', 'AE', 'L', 'AH', 'T', 'IY', 'Z']",real,9,long
29156,motivator,7.94e-07,2.9,NOUN,"['M', 'OW1', 'T', 'AH0', 'V', 'EY0', 'T', 'ER0']","['M', 'OW', 'T', 'AH', 'V', 'EY', 'T', 'ER']",real,8,long
29168,obscenity,7.94e-07,2.9,NOUN,"['AH0', 'B', 'S', 'EH1', 'N', 'IH0', 'T', 'IY0']","['AH', 'B', 'S', 'EH', 'N', 'IH', 'T', 'IY']",real,8,long
29170,onlookers,7.94e-07,2.9,NOUN,"['AO1', 'N', 'L', 'UH2', 'K', 'ER0', 'Z']","['AO', 'N', 'L', 'UH', 'K', 'ER', 'Z']",real,7,long
29172,oscillations,7.94e-07,2.9,NOUN,"['AA2', 'S', 'AH0', 'L', 'EY1', 'SH', 'AH0', 'N', 'Z']","['AA', 'S', 'AH', 'L', 'EY', 'SH', 'AH', 'N', 'Z']",real,9,long
29174,overhauled,7.94e-07,2.9,VERB,"['OW1', 'V', 'ER0', 'HH', 'AO2', 'L', 'D']","['OW', 'V', 'ER', 'HH', 'AO', 'L', 'D']",real,7,long
29178,patrolled,7.94e-07,2.9,VERB,"['P', 'AH0', 'T', 'R', 'OW1', 'L', 'D']","['P', 'AH', 'T', 'R', 'OW', 'L', 'D']",real,7,long
29180,pemberton,7.94e-07,2.9,PROPN,"['P', 'EH1', 'M', 'B', 'ER0', 'T', 'AH0', 'N']","['P', 'EH', 'M', 'B', 'ER', 'T', 'AH', 'N']",real,8,long
29181,pennington,7.94e-07,2.9,PROPN,"['P', 'EH1', 'N', 'IH0', 'NG', 'T', 'AH0', 'N']","['P', 'EH', 'N', 'IH', 'NG', 'T', 'AH', 'N']",real,8,long
29186,platelet,7.94e-07,2.9,PROPN,"['P', 'L', 'EY1', 'T', 'L', 'AH0', 'T']","['P', 'L', 'EY', 'T', 'L', 'AH', 'T']",real,7,long
29189,polynesian,7.94e-07,2.9,ADJ,"['P', 'AA2', 'L', 'IH0', 'N', 'IY1', 'ZH', 'AH0', 'N']","['P', 'AA', 'L', 'IH', 'N', 'IY', 'ZH', 'AH', 'N']",real,9,long
29191,posturing,7.94e-07,2.9,VERB,"['P', 'AA1', 'S', 'CH', 'ER0', 'IH0', 'NG']","['P', 'AA', 'S', 'CH', 'ER', 'IH', 'NG']",real,7,long
29193,predation,7.94e-07,2.9,NOUN,"['P', 'R', 'AH0', 'D', 'EY1', 'SH', 'AH0', 'N']","['P', 'R', 'AH', 'D', 'EY', 'SH', 'AH', 'N']",real,8,long
29194,pringle,7.94e-07,2.9,PROPN,"['P', 'R', 'IH1', 'NG', 'G', 'AH0', 'L']","['P', 'R', 'IH', 'NG', 'G', 'AH', 'L']",real,7,long
29196,pronouncing,7.94e-07,2.9,VERB,"['P', 'R', 'AH0', 'N', 'AW1', 'N', 'S', 'IH0', 'NG']","['P', 'R', 'AH', 'N', 'AW', 'N', 'S', 'IH', 'NG']",real,9,long
29198,prospered,7.94e-07,2.9,VERB,"['P', 'R', 'AA1', 'S', 'P', 'ER0', 'D']","['P', 'R', 'AA', 'S', 'P', 'ER', 'D']",real,7,long
29200,psychopathic,7.94e-07,2.9,ADJ,"['S', 'AY2', 'K', 'AH0', 'P', 'AE1', 'TH', 'IH0', 'K']","['S', 'AY', 'K', 'AH', 'P', 'AE', 'TH', 'IH', 'K']",real,9,long
29202,randomness,7.94e-07,2.9,NOUN,"['R', 'AE1', 'N', 'D', 'AH0', 'M', 'N', 'AH0', 'S']","['R', 'AE', 'N', 'D', 'AH', 'M', 'N', 'AH', 'S']",real,9,long
29203,recitation,7.94e-07,2.9,NOUN,"['R', 'EH2', 'S', 'AH0', 'T', 'EY1', 'SH', 'AH0', 'N']","['R', 'EH', 'S', 'AH', 'T', 'EY', 'SH', 'AH', 'N']",real,9,long
29206,reevaluate,7.94e-07,2.9,VERB,"['R', 'IY2', 'IH0', 'V', 'AE1', 'L', 'UW0', 'EY2', 'T']","['R', 'IY', 'IH', 'V', 'AE', 'L', 'UW', 'EY', 'T']",real,9,long
29207,renaming,7.94e-07,2.9,VERB,"['R', 'IY0', 'N', 'EY1', 'M', 'IH0', 'NG']","['R', 'IY', 'N', 'EY', 'M', 'IH', 'NG']",real,7,long
29208,reprimand,7.94e-07,2.9,VERB,"['R', 'EH1', 'P', 'R', 'AH0', 'M', 'AE2', 'N', 'D']","['R', 'EH', 'P', 'R', 'AH', 'M', 'AE', 'N', 'D']",real,9,long
29210,reverting,7.94e-07,2.9,VERB,"['R', 'IH0', 'V', 'ER1', 'T', 'IH0', 'NG']","['R', 'IH', 'V', 'ER', 'T', 'IH', 'NG']",real,7,long
29212,ruthlessly,7.94e-07,2.9,ADV,"['R', 'UW1', 'TH', 'L', 'AH0', 'S', 'L', 'IY0']","['R', 'UW', 'TH', 'L', 'AH', 'S', 'L', 'IY']",real,8,long
29215,scorsese,7.94e-07,2.9,PROPN,"['S', 'K', 'AO2', 'R', 'S', 'IY1', 'Z']","['S', 'K', 'AO', 'R', 'S', 'IY', 'Z']",real,7,long
29216,sculptural,7.94e-07,2.9,ADJ,"['S', 'K', 'AH1', 'L', 'P', 'CH', 'ER0', 'AH0', 'L']","['S', 'K', 'AH', 'L', 'P', 'CH', 'ER', 'AH', 'L']",real,9,long
29226,spandex,7.94e-07,2.9,NOUN,"['S', 'P', 'AE1', 'N', 'D', 'AH0', 'K', 'S']","['S', 'P', 'AE', 'N', 'D', 'AH', 'K', 'S']",real,8,long
29228,sparkles,7.94e-07,2.9,VERB,"['S', 'P', 'AA1', 'R', 'K', 'AH0', 'L', 'Z']","['S', 'P', 'AA', 'R', 'K', 'AH', 'L', 'Z']",real,8,long
29231,sportswear,7.94e-07,2.9,NOUN,"['S', 'P', 'AO1', 'R', 'T', 'S', 'W', 'EH2', 'R']","['S', 'P', 'AO', 'R', 'T', 'S', 'W', 'EH', 'R']",real,9,long
29233,srinagar,7.94e-07,2.9,PROPN,"['S', 'R', 'IY1', 'N', 'AH0', 'G', 'AA2', 'R']","['S', 'R', 'IY', 'N', 'AH', 'G', 'AA', 'R']",real,8,long
29235,steakhouse,7.94e-07,2.9,NOUN,"['S', 'T', 'EY1', 'K', 'HH', 'AW2', 'S']","['S', 'T', 'EY', 'K', 'HH', 'AW', 'S']",real,7,long
29242,succinct,7.94e-07,2.9,ADJ,"['S', 'AH0', 'K', 'S', 'IH1', 'NG', 'K', 'T']","['S', 'AH', 'K', 'S', 'IH', 'NG', 'K', 'T']",real,8,long
29244,sweetener,7.94e-07,2.9,NOUN,"['S', 'W', 'IY1', 'T', 'AH0', 'N', 'ER0']","['S', 'W', 'IY', 'T', 'AH', 'N', 'ER']",real,7,long
29246,tennyson,7.94e-07,2.9,PROPN,"['T', 'EH1', 'N', 'IH0', 'S', 'AH0', 'N']","['T', 'EH', 'N', 'IH', 'S', 'AH', 'N']",real,7,long
29255,torrential,7.94e-07,2.9,ADJ,"['T', 'AO0', 'R', 'EH1', 'N', 'CH', 'AH0', 'L']","['T', 'AO', 'R', 'EH', 'N', 'CH', 'AH', 'L']",real,8,long
29260,tunneling,7.94e-07,2.9,VERB,"['T', 'AH1', 'N', 'AH0', 'L', 'IH0', 'NG']","['T', 'AH', 'N', 'AH', 'L', 'IH', 'NG']",real,7,long
29266,virtuoso,7.94e-07,2.9,NOUN,"['V', 'ER0', 'CH', 'UW0', 'OW1', 'S', 'OW0']","['V', 'ER', 'CH', 'UW', 'OW', 'S', 'OW']",real,7,long
29269,watertown,7.94e-07,2.9,PROPN,"['W', 'AO1', 'T', 'ER0', 'T', 'AW2', 'N']","['W', 'AO', 'T', 'ER', 'T', 'AW', 'N']",real,7,long
29272,westlake,7.94e-07,2.9,PROPN,"['W', 'EH1', 'S', 'T', 'L', 'EY2', 'K']","['W', 'EH', 'S', 'T', 'L', 'EY', 'K']",real,7,long
29274,whitening,7.94e-07,2.9,VERB,"['W', 'AY1', 'T', 'IH0', 'N', 'IH0', 'NG']","['W', 'AY', 'T', 'IH', 'N', 'IH', 'NG']",real,7,long
29275,whitewater,7.94e-07,2.9,NOUN,"['W', 'AY1', 'T', 'W', 'AO2', 'T', 'ER0']","['W', 'AY', 'T', 'W', 'AO', 'T', 'ER']",real,7,long
29279,witherspoon,7.94e-07,2.9,PROPN,"['W', 'IH1', 'DH', 'ER0', 'S', 'P', 'UW2', 'N']","['W', 'IH', 'DH', 'ER', 'S', 'P', 'UW', 'N']",real,8,long
29280,woodbury,7.94e-07,2.9,PROPN,"['W', 'UH1', 'D', 'B', 'EH2', 'R', 'IY0']","['W', 'UH', 'D', 'B', 'EH', 'R', 'IY']",real,7,long
29288,adhesives,7.76e-07,2.89,NOUN,"['AE0', 'D', 'HH', 'IY1', 'S', 'IH0', 'V', 'Z']","['AE', 'D', 'HH', 'IY', 'S', 'IH', 'V', 'Z']",real,8,long
29296,alternates,7.76e-07,2.89,NOUN,"['AO1', 'L', 'T', 'ER0', 'N', 'EY2', 'T', 'S']","['AO', 'L', 'T', 'ER', 'N', 'EY', 'T', 'S']",real,8,long
29297,amenable,7.76e-07,2.89,ADJ,"['AH0', 'M', 'EH1', 'N', 'AH0', 'B', 'AH0', 'L']","['AH', 'M', 'EH', 'N', 'AH', 'B', 'AH', 'L']",real,8,long
29299,annotation,7.76e-07,2.89,NOUN,"['AE2', 'N', 'AH0', 'T', 'EY1', 'SH', 'AH0', 'N']","['AE', 'N', 'AH', 'T', 'EY', 'SH', 'AH', 'N']",real,8,long
29306,assailants,7.76e-07,2.89,NOUN,"['AH0', 'S', 'EY1', 'L', 'AH0', 'N', 'T', 'S']","['AH', 'S', 'EY', 'L', 'AH', 'N', 'T', 'S']",real,8,long
29310,authorizes,7.76e-07,2.89,VERB,"['AO1', 'TH', 'ER0', 'AY2', 'Z', 'IH0', 'Z']","['AO', 'TH', 'ER', 'AY', 'Z', 'IH', 'Z']",real,7,long
29315,bearable,7.76e-07,2.89,ADJ,"['B', 'EH1', 'R', 'AH0', 'B', 'AH0', 'L']","['B', 'EH', 'R', 'AH', 'B', 'AH', 'L']",real,7,long
29320,biosphere,7.76e-07,2.89,ADV,"['B', 'AY1', 'OW0', 'S', 'F', 'IH2', 'R']","['B', 'AY', 'OW', 'S', 'F', 'IH', 'R']",real,7,long
29321,blackman,7.76e-07,2.89,NOUN,"['B', 'L', 'AE1', 'K', 'M', 'AH0', 'N']","['B', 'L', 'AE', 'K', 'M', 'AH', 'N']",real,7,long
29324,botanist,7.76e-07,2.89,NOUN,"['B', 'AA1', 'T', 'AH0', 'N', 'AH0', 'S', 'T']","['B', 'AA', 'T', 'AH', 'N', 'AH', 'S', 'T']",real,8,long
29327,brownsville,7.76e-07,2.89,PROPN,"['B', 'R', 'AW1', 'N', 'Z', 'V', 'IH0', 'L']","['B', 'R', 'AW', 'N', 'Z', 'V', 'IH', 'L']",real,8,long
29331,cartons,7.76e-07,2.89,NOUN,"['K', 'AA1', 'R', 'T', 'AH0', 'N', 'Z']","['K', 'AA', 'R', 'T', 'AH', 'N', 'Z']",real,7,long
29334,centimeter,7.76e-07,2.89,NOUN,"['S', 'EH1', 'N', 'T', 'AH0', 'M', 'IY2', 'T', 'ER0']","['S', 'EH', 'N', 'T', 'AH', 'M', 'IY', 'T', 'ER']",real,9,long
29335,chairwoman,7.76e-07,2.89,NOUN,"['CH', 'EH1', 'R', 'W', 'UH2', 'M', 'AH0', 'N']","['CH', 'EH', 'R', 'W', 'UH', 'M', 'AH', 'N']",real,8,long
29337,cheekbones,7.76e-07,2.89,NOUN,"['CH', 'IY1', 'K', 'B', 'OW2', 'N', 'Z']","['CH', 'IY', 'K', 'B', 'OW', 'N', 'Z']",real,7,long
29339,cilantro,7.76e-07,2.89,NOUN,"['S', 'IH0', 'L', 'AE1', 'N', 'T', 'R', 'OW0']","['S', 'IH', 'L', 'AE', 'N', 'T', 'R', 'OW']",real,8,long
29340,circumcised,7.76e-07,2.89,VERB,"['S', 'ER1', 'K', 'AH0', 'M', 'S', 'AY2', 'Z', 'D']","['S', 'ER', 'K', 'AH', 'M', 'S', 'AY', 'Z', 'D']",real,9,long
29344,clementine,7.76e-07,2.89,NOUN,"['K', 'L', 'EH1', 'M', 'AH0', 'N', 'T', 'AY2', 'N']","['K', 'L', 'EH', 'M', 'AH', 'N', 'T', 'AY', 'N']",real,9,long
29345,clipboard,7.76e-07,2.89,NOUN,"['K', 'L', 'IH1', 'P', 'B', 'AO2', 'R', 'D']","['K', 'L', 'IH', 'P', 'B', 'AO', 'R', 'D']",real,8,long
29347,concedes,7.76e-07,2.89,VERB,"['K', 'AH0', 'N', 'S', 'IY1', 'D', 'Z']","['K', 'AH', 'N', 'S', 'IY', 'D', 'Z']",real,7,long
29352,corrupting,7.76e-07,2.89,VERB,"['K', 'ER0', 'AH1', 'P', 'T', 'IH0', 'NG']","['K', 'ER', 'AH', 'P', 'T', 'IH', 'NG']",real,7,long
29355,culpable,7.76e-07,2.89,ADJ,"['K', 'AH1', 'L', 'P', 'AH0', 'B', 'AH0', 'L']","['K', 'AH', 'L', 'P', 'AH', 'B', 'AH', 'L']",real,8,long
29359,debugging,7.76e-07,2.89,VERB,"['D', 'IY0', 'B', 'AH1', 'G', 'IH0', 'NG']","['D', 'IY', 'B', 'AH', 'G', 'IH', 'NG']",real,7,long
29360,deliciously,7.76e-07,2.89,ADV,"['D', 'IH0', 'L', 'IH1', 'SH', 'AH0', 'SH', 'L', 'IY0']","['D', 'IH', 'L', 'IH', 'SH', 'AH', 'SH', 'L', 'IY']",real,9,long
29363,diocesan,7.76e-07,2.89,ADJ,"['D', 'AY0', 'AA1', 'S', 'AH0', 'S', 'AH0', 'N']","['D', 'AY', 'AA', 'S', 'AH', 'S', 'AH', 'N']",real,8,long
29364,disputing,7.76e-07,2.89,VERB,"['D', 'IH0', 'S', 'P', 'Y', 'UW1', 'T', 'IH0', 'NG']","['D', 'IH', 'S', 'P', 'Y', 'UW', 'T', 'IH', 'NG']",real,9,long
29365,distorting,7.76e-07,2.89,VERB,"['D', 'IH0', 'S', 'T', 'AO1', 'R', 'T', 'IH0', 'NG']","['D', 'IH', 'S', 'T', 'AO', 'R', 'T', 'IH', 'NG']",real,9,long
29366,divination,7.76e-07,2.89,NOUN,"['D', 'IH2', 'V', 'AH0', 'N', 'EY1', 'SH', 'AH0', 'N']","['D', 'IH', 'V', 'AH', 'N', 'EY', 'SH', 'AH', 'N']",real,9,long
29368,doolittle,7.76e-07,2.89,PROPN,"['D', 'UW1', 'L', 'IH2', 'T', 'AH0', 'L']","['D', 'UW', 'L', 'IH', 'T', 'AH', 'L']",real,7,long
29369,downsizing,7.76e-07,2.89,VERB,"['D', 'AW1', 'N', 'S', 'AY2', 'Z', 'IH0', 'NG']","['D', 'AW', 'N', 'S', 'AY', 'Z', 'IH', 'NG']",real,8,long
29373,ebenezer,7.76e-07,2.89,PROPN,"['EH2', 'B', 'IH0', 'N', 'IY1', 'Z', 'ER0']","['EH', 'B', 'IH', 'N', 'IY', 'Z', 'ER']",real,7,long
29374,emigrate,7.76e-07,2.89,VERB,"['EH1', 'M', 'AH0', 'G', 'R', 'EY2', 'T']","['EH', 'M', 'AH', 'G', 'R', 'EY', 'T']",real,7,long
29375,emulsion,7.76e-07,2.89,NOUN,"['IH0', 'M', 'AH1', 'L', 'SH', 'AH0', 'N']","['IH', 'M', 'AH', 'L', 'SH', 'AH', 'N']",real,7,long
29379,euphrates,7.76e-07,2.89,X,"['Y', 'UW0', 'F', 'R', 'EY1', 'T', 'IY0', 'Z']","['Y', 'UW', 'F', 'R', 'EY', 'T', 'IY', 'Z']",real,8,long
29382,fabricate,7.76e-07,2.89,VERB,"['F', 'AE1', 'B', 'R', 'AH0', 'K', 'EY2', 'T']","['F', 'AE', 'B', 'R', 'AH', 'K', 'EY', 'T']",real,8,long
29383,fatherhood,7.76e-07,2.89,NOUN,"['F', 'AA1', 'DH', 'ER0', 'HH', 'UH2', 'D']","['F', 'AA', 'DH', 'ER', 'HH', 'UH', 'D']",real,7,long
